,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,923.848,315.016,-112.03299999999999,292.922,3.134874,0.041343,-0.033132,0.0,0,0,-2.984771246348286,-2.07946525406368,-0.1187978943889788,0.0414306311042741,-0.1411272389287029,0.039779448878379,0.9998523025281296,0.01318614200871246,-0.0105672848374008,0.0031354870896115
125,924.648,325.214,-112.03399999999999,292.97,3.134931,0.041195,-0.033183,0.0,0,0,-3.067802722483476,-1.6652845089225057,0.0035930397567477,0.0042090363572623,-0.1485981008348313,0.039709679925013,0.9998528436836556,0.013138706368831785,-0.010583364326664523,0.003107695639871852
250,925.248,350.558,-112.024,292.95799999999997,3.134951,0.041232,-0.033068,0.0,0,0,-3.0634061038582305,-1.8977831652905144,0.007429238787323,0.0260842585389067,-0.1497864414823125,0.039720100263919,0.9998531077421026,0.013150426701540908,-0.010546621802642481,0.003098061422731461
375,926.048,364.92900000000003,-112.035,292.92600000000004,3.134879,0.041235,-0.033297,0.0,0,0,-2.891479217545663,-2.070636888259904,-0.1411687851651464,0.039407434744979,-0.1328251727920443,0.0397970410949707,0.9998522074611398,0.013151673724778563,-0.010619892809844836,0.003132824608917937
500,926.448,366.164,-112.039,292.993,3.134866,0.041312,-0.032825,0.0,0,0,-3.0666809974115177,-1.6201453715057386,-0.0364411650379875,-0.0047980012838153,-0.1485371341791442,0.0398880161058398,0.9998534436299203,0.013176303377317969,-0.01046940739640933,0.0031413053761982965
625,927.048,381.289,-112.055,293.02099999999996,3.134891,0.041249,-0.032825,0.0,0,0,-2.9012462889713064,-2.312511695119987,-0.0388227903072608,0.0636310196441145,-0.1296831878324715,0.0397487260593951,0.9998537482851425,0.01315610886088666,-0.01046932709541091,0.003129221941740194
750,927.648,406.19300000000004,-112.04400000000001,292.94599999999997,3.134865,0.041315,-0.033268,0.0,0,0,-3.0933248094089603,-1.4442737938570187,0.036913905817248,-0.0147313059243828,-0.1544061108123066,0.0404350750259817,0.999851947724775,0.013177244704396865,-0.010610688050971194,0.0031394509168050596
875,928.248,414.912,-112.056,292.925,3.134832,0.041363,-0.033302,0.0,0,0,-2.9331250624147724,-1.885665880404949,-0.1333871968500881,0.02828791066536,-0.135809836333401,0.039826426971961,0.9998515774195098,0.013192688091994462,-0.01062164008509053,0.0031554515569067916
1000,928.848,418.483,-112.068,292.95799999999997,3.134829,0.041336,-0.033086,0.0,0,0,-2.965403074818908,-2.38631567021595,-0.0398156562309902,0.0627634977341808,-0.1386841721106552,0.0392978129432185,0.9998524110827117,0.013184100078350358,-0.01055276599555593,0.0031582727961499617
1125,929.648,447.972,-112.083,292.846,3.134822,0.041324,-0.033563,0.0,0,0,-3.075630570620743,-2.354423620252622,-0.2337772721600552,0.0589931568344367,-0.1478251559116119,0.0400545645079494,0.9998508407557667,0.013180281414189162,-0.010704912039116032,0.003159316391885318
1250,930.456,464.87899999999996,-112.091,292.934,3.134806,0.041259,-0.033156,0.0,0,0,-3.0009780627020426,-2.057240501906027,-0.1640998391778076,0.0396284266844637,-0.1418751651450158,0.0398471277461132,0.9998524598016093,0.013159638152713309,-0.01057517057105995,0.0031699084772317124
1375,931.256,464.926,-101.17,292.916,3.134797,0.041071,-0.033173,0.0,0,0,-2.974627216797309,-2.0672295924677977,-0.1156664591685654,0.0416905404267959,-0.1366439752443423,0.0402349365545601,0.9998531709227948,0.013099722113734991,-0.010580630656154728,0.003175552092683472
1500,932.656,464.889,-62.152,292.851,3.134809,0.041445,-0.033409,0.0,0,0,-3.113033293071913,-2.1004600087835,-0.0777373254047117,0.042414403032615,-0.1480163958722807,0.0392883601448481,0.9998508341222963,0.013218929070383098,-0.010655837889068136,0.0031658392350901307
1625,933.456,464.866,-62.064,292.897,3.134802,0.041295,-0.033293,0.0,0,0,-2.995247756430937,-2.0412087604911653,-0.1266254994881194,0.0386261288128912,-0.1390479580474575,0.0393700408184408,0.9998518420145138,0.013171129090765333,-0.010618873975513992,0.003170945308603131
1750,934.056,464.86499999999995,-62.052,292.928,3.134831,0.041201,-0.033222,0.0,0,0,-3.012334682742665,-2.0776746993492696,-0.1402334640332496,0.0415312228210219,-0.1402470591796345,0.0393272650220887,0.999852521938596,0.013141034957352436,-0.010596137553776913,0.00315744235426932
1875,934.656,464.852,-62.084,292.901,3.134815,0.041201,-0.033295,0.0,0,0,-2.985435396358057,-2.032451281210633,-0.1358572153933284,0.0376739631717243,-0.1387678232802193,0.0397938055971369,0.999852249472739,0.013141098447763686,-0.010619472168595226,0.0031650539884783458
2000,935.056,464.846,-62.071,292.92600000000004,3.134829,0.041239,-0.03326,0.0,0,0,-2.9998583725883,-2.0339845146529933,-0.1100412192878205,0.0380103595436911,-0.1391808840204372,0.0392517931574089,0.9998522322207438,0.013153159615580707,-0.010608261325789042,0.0031579909700087776
2125,935.656,464.90999999999997,-55.790000000000006,292.904,3.134779,0.040989,-0.033068,0.0,0,0,-3.0557691960384004,-1.851889632469056,-0.1319183977589169,0.0236970554329182,-0.1418443629234965,0.0396411151536755,0.9998538331764488,0.013073651689024796,-0.01054720813029525,0.00318564193413759
2250,936.056,464.884,-41.705000000000005,292.888,3.134757,0.041055,-0.033304,0.0,0,0,-3.056688655103475,-1.875453754441095,-0.2116910122381144,0.0253053765939211,-0.1435145344576427,0.0393153501224093,0.9998527294142573,0.013094780171510051,-0.010622544363219358,0.003194959525723131
2375,936.656,464.89599999999996,-18.215999999999998,292.862,3.134723,0.041331,-0.033413,0.0,0,0,-2.9179172868058223,-1.882863545267184,-0.1885235801748791,0.0265205645856891,-0.1309945296252093,0.038982981869884,0.9998511532024572,0.013182934509049367,-0.010657409468700647,0.0032095639677033605
