,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,4233.872,315.012,-112.01300000000003,292.94399999999996,3.134933,0.041419,-0.033112,0.0,0,0,-3.069637831098935,-1.8470305848130324,-0.3345288974015444,0.0379638449083855,-0.1318397289488115,0.0217349073770897,0.9998521486744025,0.01321013117216383,-0.010560705554762037,0.0031055955597106793
125,4234.472,315.01,-112.00699999999996,292.925,3.134957,0.0414,-0.033225,0.0,0,0,-3.097336758134741,-2.664194472389274,-0.3430181416847888,0.1023965770883149,-0.1342712757048438,0.0215181296001579,0.9998518883299269,0.013203966809388125,-0.010596661769128513,0.003093125106822801
250,4234.872,318.67400000000004,-112.018,292.862,3.134968,0.041235,-0.033685,0.0,0,0,-3.1612428426770043,-1.851514421990449,-0.2965308367905003,0.0378515916157197,-0.1428301903668445,0.021000675684865,0.9998510387362681,0.013151284983543697,-0.010743325686205151,0.003086258979310972
375,4235.472,339.181,-112.07800000000002,292.961,3.13489,0.04115,-0.032926,0.0,0,0,-3.135972233921436,-1.5872103280348415,-0.3933994549168369,0.0162602553156021,-0.1362990555253705,0.0218870925762586,0.9998538233824557,0.013124538606518266,-0.010501544548194908,0.0031298428001494214
500,4235.872,355.48999999999995,-112.05100000000002,292.907,3.134911,0.041325,-0.033433,0.0,0,0,-3.058190592518015,-1.318599956308882,-0.1988484241271129,-0.0088354487084212,-0.1306785249319988,0.0222244131977425,0.9998514250703154,0.013180233869807082,-0.010663152062172054,0.003115510888399492
625,4236.472,364.92999999999995,-112.066,292.89300000000003,3.13488,0.041292,-0.033467,0.0,0,0,-3.0776406409029144,-1.891010350784476,-0.2851193622288118,0.0400654186701903,-0.1321172142519276,0.0215235469001001,0.9998513966936581,0.013169838677166121,-0.010674101303126963,0.0031310446067140526
750,4236.872,365.39,-112.06300000000002,292.938,3.134892,0.041266,-0.033129,0.0,0,0,-3.1386235750254103,-1.263585795612837,-0.271493615746681,-0.0148577814918293,-0.1385323787005367,0.0209900071430761,0.9998526642978864,0.013161512436446482,-0.010566271155601112,0.0031270114597745863
875,4237.48,377.916,-112.08600000000001,292.888,3.134834,0.041173,-0.033417,0.0,0,0,-3.160564622746356,-1.8306537191519725,-0.2036797252497248,0.0337499626036583,-0.1400778359662488,0.0217455623242372,0.9998519860649832,0.013132084768205765,-0.010658316777964492,0.003155090333075299
1000,4237.88,395.60499999999996,-112.09000000000002,292.888,3.134842,0.041158,-0.033447,0.0,0,0,-2.8633833034212777,-1.1161296903856213,-0.2463847969148,-0.0214604922899985,-0.1125284834208717,0.0227177291430767,0.999851960388905,0.013127266696594773,-0.01066785774821433,0.0031510294514415153
1125,4238.472,412.86400000000003,-112.10300000000001,292.89799999999997,3.134825,0.041116,-0.033533,0.0,0,0,-3.144757009711028,-1.873942365893096,-0.1998197474488573,0.0376285054042083,-0.1376091046095292,0.0214220618703524,0.9998518153909427,0.013113940089674543,-0.010695343735457156,0.003159344416329665
