,bolt1,nut1,jig1,bin1
x,533.561783426883,565.5836740094043,552.2523769865184,685.7149549454955
y,-132.84971077475018,-131.33578578710734,-106.82026659982985,30.77869824848493
z,157.6690779565967,155.9044302007802,158.81276685077972,51.790397664384585
rx,2.256305249768454,-0.03200436235868717,0.026521958737663453,0.019263927696239226
ry,-0.1781532516506506,-0.04774813433302062,-0.025317948423393875,-0.024366815798711836
rz,1.152732091835991,-0.05294497615181394,-0.010316956033473504,-0.012568366129182077
qx,0.8484310792985937,-0.01599810937912646,0.013260177728219988,0.009631513237282875
qy,-0.06699038421065891,-0.02386799234266081,-0.012658208962951065,-0.012182837924663901
qz,0.4334580761707224,-0.02646575207651493,-0.005158166181135628,-0.006283889072521134
qw,0.29629560966357216,0.9992366803739986,0.9998186489329524,0.9998596527268143
