,bolt1,nut1,jig1,bin1
x,330.6297140390098,566.453938603366,551.8553703101537,373.6847262856357
y,224.8890074951807,-131.511854237308,-107.19884616829214,-6.386118707454301
z,27.988154174991955,157.06956235159086,158.88575697853273,59.16421337519306
rx,-0.02058146159756421,-0.17336191456529315,0.021025873996247394,-0.023201792571704946
ry,0.015229904192862338,-0.1521970949425495,-0.016024922959584565,-0.005802192497273405
rz,-0.5067114775309604,-0.028668818294162606,-0.007997379634240059,0.2459268401204147
qx,-0.01018071213539336,-0.08648591170148644,0.0105126028460244,-0.011571408052461766
qy,0.007533540302866631,-0.07592731395145356,-0.00801220680492602,-0.0028937219733082492
qz,-0.25064710122691536,-0.014302154506035255,-0.0039985627193739786,0.12265086024242182
qw,0.967995676393994,0.9932525753552143,0.9999046460636614,0.9923782017812657
