,bolt1,nut1,jig1,bin1
x,580.7453503725014,491.9445631009539,551.6223419660586,711.0341710001419
y,-330.8423003875211,141.4338123662141,-107.2157845996132,145.20694435610534
z,20.769989184118145,15.466828931691197,158.89506074224352,50.613626489588285
rx,0.12928159152937913,0.696072597509032,0.024126194982134416,0.032038421114919564
ry,0.1649568279946529,1.0734214219890699,-0.014433672452227854,-0.013533454772726067
rz,-0.7675681618169216,0.15857966398059187,-0.02108437485517268,-0.002064684349233807
qx,0.0629491077794265,0.32443198598145867,0.012062476776351772,0.016018400346286033
qy,0.08031990495745092,0.5003102334113023,-0.007216464878999493,-0.006766385142397984
qz,-0.3737402237602367,0.07391228372673904,-0.010541644972311148,-0.001032289961359452
qw,0.9219025804503688,0.7993563230064253,0.9998456345906342,0.9998482691188131
