,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,1913.04,315.032,-112.02000000000001,292.921,3.135009,0.041061,-0.033168,0.0,0,0,-2.978018680903036,-1.9879744641116184,-0.2415166172805838,0.0392314273554703,-0.1347342844373898,0.0335966612707907,0.999853579342958,0.013095652300009728,-0.010578324821283522,0.0030696595719499776
125,1913.64,315.032,-112.01700000000004,292.931,3.135009,0.041061,-0.033168,0.0,0,0,-3.011824463310448,-1.9952804440261789,-0.203762343366914,0.0396105175056103,-0.1367516916913222,0.0331631897946887,0.999853579342958,0.013095652300009728,-0.010578324821283522,0.0030696595719499776
250,1914.24,315.03,-112.045,292.94599999999997,3.134962,0.040967,-0.033074,0.0,0,0,-3.01987447026354,-1.993024432368521,-0.2266833924538259,0.038615423255626,-0.1374929790846771,0.0332848504381415,0.9998542080264969,0.013065876824095955,-0.010548510022216653,0.003094267415017266
375,1914.64,315.03,-112.02699999999999,292.931,3.134985,0.041099,-0.033169,0.0,0,0,-2.9959546918635307,-1.9855447916007145,-0.2314063091459921,0.0387707009300578,-0.1363680406586601,0.0338936666209781,0.9998533789205805,0.01310786942210471,-0.010578722617625517,0.0030814035909820683
500,1916.04,352.07899999999995,-112.041,292.907,3.134939,0.04114,-0.033328,0.0,0,0,-3.0949286608434408,-2.124065046408754,-0.2912573140317608,0.0526248184310585,-0.1445420673290592,0.0344016554667879,0.9998525979432066,0.013121127996233266,-0.010629580793837197,0.0031032883324477642
625,1917.84,375.77,-112.03099999999999,292.991,3.134968,0.041153,-0.032876,0.0,0,0,-3.3072941369866267,-2.679748406100125,-0.4358074310864859,0.1043125825264938,-0.1650337826108933,0.0345012851087514,0.9998541056861872,0.013125172573150238,-0.010485339428835984,0.003091091144291519
750,1918.24,392.749,-112.049,293.033,3.134953,0.041159,-0.032665,0.0,0,0,-3.294466604556729,-0.9384067663107328,-0.4029046874240967,-0.0558143806141241,-0.1617810825172482,0.0335653668828366,0.9998547559845681,0.013127157536833516,-0.010418100559796563,0.0030996533304967536
875,1919.64,415.039,-112.02600000000001,293.01300000000003,3.134929,0.041243,-0.032568,0.0,0,0,-3.010379772813763,-1.9924068536658497,-0.204529624811826,0.039385883084814,-0.1377849634267477,0.0344243933206315,0.9998546865086478,0.013154048093489887,-0.010387242400135263,0.0031116042114050103
1000,1920.24,415.037,-112.05399999999999,292.989,3.134919,0.041131,-0.032757,0.0,0,0,-3.005365886006318,-1.973875841829204,-0.246291765974896,0.037692965868584,-0.1362600579468874,0.0340018047554112,0.9998545121274954,0.013118366355977943,-0.010447553590303409,0.003116354667901644
1125,1921.04,419.981,-112.06700000000002,293.01300000000003,3.134915,0.041059,-0.032593,0.0,0,0,-2.980740856358412,-1.997585131862536,-0.1956034192250118,0.0392420835272336,-0.1363643423235363,0.0336256656705679,0.9998553473762155,0.01309543024545164,-0.010395269197739967,0.0031196807818370145
1250,1922.04,424.988,-112.05700000000002,293.007,3.134922,0.041082,-0.032578,0.0,0,0,-2.9847933319428943,-1.9670103355429505,-0.2210554370374145,0.0373567867115213,-0.1376972360282159,0.0338673905987746,0.9998553127733097,0.013102736195462953,-0.010390461510534835,0.003116108595214731
1375,1922.848,425.02299999999997,-112.05999999999999,293.01500000000004,3.134873,0.041099,-0.032447,0.0,0,0,-2.9859801478374344,-1.9416957316365488,-0.2243074493280378,0.0348376859841,-0.1359751334825911,0.0340971327743091,0.999855592155149,0.013108366744676568,-0.010348844881007338,0.003141172868909433
1500,1923.448,425.082,-111.49399999999999,293.084,3.134845,0.041379,-0.032172,0.0,0,0,-3.082730167795358,-1.8758425846475169,-0.2813302793288451,0.0302259407465645,-0.1419032621490556,0.0363248826158896,0.9998552761960966,0.013197785368564724,-0.010261223105378678,0.0031547463565670688
1625,1923.848,425.02,-104.26199999999997,293.046,3.134862,0.041058,-0.032271,0.0,0,0,-2.990400377101411,-2.074123341414067,-0.1545238870721845,0.047353594599415,-0.1350831787933563,0.0335749427756552,0.9998563207733724,0.013095345446885101,-0.010292753980136128,0.003147848895075224
