,bolt1,nut1,jig1,bin1
x,459.0090151438926,694.8907065451556,681.7043193064171,713.451576685557
y,89.48817074819601,-16.7778944977928,6.3339900582737965,196.0573397883876
z,17.868867102831416,94.60179769635147,83.97112351256968,114.03878320594083
rx,0.8805771433832602,0.47933936926234455,-0.029258951178518507,-0.0795770842150289
ry,0.022912722609468743,-1.5141123883796659,0.03569598425702935,1.9848486219705679
rz,-0.9102417563379935,0.24585078983518407,0.002638835110148377,-1.0474140875123277
qx,0.41143852947830334,0.2146977666532793,-0.014628172836975836,-0.03193940967147919
qy,0.01070567975517056,-0.6781761922611057,0.01784640276788736,0.7966476014839478
qz,-0.4252989445746402,0.11011742179405684,0.0013193000611679874,-0.4203947401030398
qw,0.8060549191124685,0.6941585371237261,0.9997328552743711,0.43312900578627617
