,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,5409.176,315.043,-111.98700000000001,292.949,3.135017,0.041416,-0.032942,0.0,0,0,-3.059127455042547,-1.7278678638847775,-0.190909114191342,0.0409248681560718,-0.1373681145297232,0.0177456351497431,0.9998528667051165,0.01320882991303049,-0.010506211971099343,0.003064516912567295,0.03874274125560942
250,5410.176,332.06,-112.026,292.874,3.134939,0.041226,-0.033112,0.0,0,0,-3.1350182052499163,-1.9478593021740656,-0.3609071042639678,0.0595384053340443,-0.1433806123363902,0.0173292647290685,0.9998529657289007,0.013148561539838465,-0.010560693972423502,0.003103867808960803,17.017209965208746
375,5411.176,364.199,-112.018,292.965,3.134938,0.041468,-0.033187,0.0,0,0,-3.127870019842228,-1.5767180108853585,-0.2648381132455217,0.0300093858116882,-0.140993148684838,0.0176323471303393,0.9998516997163657,0.013225732146485272,-0.010584604339379926,0.0031023756160133867,32.1391298264281
500,5413.176,388.042,-112.028,292.965,3.134966,0.041448,-0.033034,0.0,0,0,-3.183067394997487,-1.352731104848219,-0.1570817963389432,0.0081470062676032,-0.1472578697598191,0.0176827069296342,0.9998523422608413,0.013219243807437575,-0.010535719454132718,0.003089317764976502,22.972020133196796
625,5414.176,414.966,-112.04899999999999,292.922,3.134952,0.041492,-0.033226,0.0,0,0,-2.967531894453084,-1.27326331508603,-0.080737911829171,0.0021469946282837,-0.1291870787093633,0.0183710105393669,0.9998514908476245,0.013233324803138815,-0.010596993394126343,0.0030950113799263364,26.924042527079806
750,5414.176,414.966,-112.04899999999999,292.922,3.134952,0.041492,-0.033226,0.0,0,0,-2.967531894453084,-1.27326331508603,-0.080737911829171,0.0021469946282837,-0.1291870787093633,0.0183710105393669,0.9998514908476245,0.013233324803138815,-0.010596993394126343,0.0030950113799263364,26.924042527079806
875,5415.168,418.74,-112.038,293.02299999999997,3.134924,0.041575,-0.032615,0.0,0,0,-3.0678983984131145,-1.7498988741442003,-0.1754416243399193,0.0436258338937324,-0.137579795348981,0.0179439145959707,0.9998531317914353,0.013259936749416869,-0.010402233002579222,0.003111667209100621,3.8058137771223715
1000,5416.176,455.76,-112.047,292.951,3.134922,0.041457,-0.032975,0.0,0,0,-3.0468408036759547,-1.6232637811899573,-0.1226511368577413,0.0338874492062259,-0.1354261502165096,0.0176161986062833,0.9998524293915126,0.013222300958455726,-0.010517050778036942,0.003111565552352794,36.7262610219404
1125,5418.176,479.80699999999996,-112.08,292.977,3.134874,0.041334,-0.032844,0.0,0,0,-2.99455018004502,-1.7644366330680357,-0.1142860126529637,0.0441984835067217,-0.1323556445987092,0.0179730756137627,0.9998533017521957,0.013183284678945712,-0.01047543915409331,0.0031370614969521973,14.754028500717995
1250,5419.176,513.729,-112.074,293.066,3.134849,0.041452,-0.032484,0.0,0,0,-3.0533710675428254,-1.7925180278776778,-0.1970211545424101,0.0446320731527472,-0.1384863355365203,0.0181464557770198,0.9998539560071202,0.013221034309597415,-0.010360708253231748,0.003150655993219143,33.922117283565974
1375,5420.176,524.289,-112.069,292.968,3.134861,0.04147,-0.032821,0.0,0,0,-2.9753031578065774,-2.1511629635316143,-0.0796590233370746,0.074994942441133,-0.1313634663538347,0.0176028766707524,0.999852786709917,0.013226709275103507,-0.010468141430387564,0.0031427830275361276,10.560455908719037
1500,5421.176,561.252,-112.067,292.962,3.134854,0.041626,-0.032766,0.0,0,0,-2.80324038154092,-0.7051170816213211,0.0323205519796406,-0.0333583656282438,-0.1152736596046008,0.0171903667094719,0.9998523016195774,0.013276488125831867,-0.010450617641161942,0.0031455365196814975,36.963000541081584
1625,5422.176,570.8140000000001,-112.055,292.948,3.134806,0.041646,-0.032799,0.0,0,0,-3.1683026470334354,-1.7051800215293231,-0.2197062769755265,0.0393725630581594,-0.1463866678838788,0.0177676085550781,0.9998520277171495,0.013283066813802324,-0.010461300207124392,0.003169227650538188,9.562017778690981
1750,5424.176,614.9630000000001,-112.08200000000001,292.94599999999997,3.134842,0.041514,-0.032973,0.0,0,0,-3.144482487339612,-1.542154280704955,-0.2549795173420307,0.024620682934513,-0.1439869143342272,0.0175622736902285,0.9998520642241275,0.013240813602152974,-0.01051667743180108,0.0031511930597152914,6.8612071466556825
1875,5425.176,638.9110000000001,-112.089,292.889,3.134823,0.041483,-0.032551,0.0,0,0,-2.9800930594009034,-1.660340159468065,-0.1431784640422601,0.036978852039833,-0.1291646356168264,0.0174700914221399,0.9998535620235635,0.013231026221711236,-0.010382159789381732,0.003163101645579499,23.94806885742562
2000,5425.176,638.9110000000001,-112.089,292.889,3.134823,0.041483,-0.032551,0.0,0,0,-2.9800930594009034,-1.660340159468065,-0.1431784640422601,0.036978852039833,-0.1291646356168264,0.0174700914221399,0.9998535620235635,0.013231026221711236,-0.010382159789381732,0.003163101645579499,23.94806885742562
2125,5426.176,665.011,-112.066,293.02299999999997,3.134819,0.04156,-0.03254,0.0,0,0,-3.0619511210031174,-1.932630468991897,-0.1982767138247971,0.0640404113880815,-0.1355419642509045,0.0167405215002737,0.9998532679821539,0.013255598430830717,-0.010378661524043107,0.0031646485771436176,26.100354116371587
2250,5428.176,665.0120000000001,-112.039,292.97200000000004,3.13483,0.041617,-0.032689,0.0,0,0,-3.1107549934614585,-1.683664615829731,-0.1740711656133259,0.0372540060932201,-0.1417380937660883,0.0171737161259174,0.9998525545938447,0.013273722582893503,-0.01042614118058019,0.0031579963644021223,0.07186793443542275
2375,5429.176,669.9770000000001,-112.05199999999999,293.077,3.134815,0.041698,-0.032408,0.0,0,0,-2.810414566777617,-1.62592483099133,-0.2752198428439122,0.0316836093828193,-0.1129595737513692,0.0180630355602452,0.9998531137016203,0.013299628569829532,-0.01033657160273959,0.003166415730888728,4.966127163092011
2500,5430.176,674.928,-112.15799999999999,293.045,3.134815,0.041505,-0.032613,0.0,0,0,-3.357008176990368,-1.040391708209367,-0.2934934474072346,-0.0173760041524042,-0.1639637422539302,0.0162389600024818,0.9998532517977541,0.013238072809995416,-0.010401958042461886,0.0031666333253363,4.9522379789342805
2625,5431.176,674.953,-112.018,293.026,3.134821,0.041864,-0.032725,0.0,0,0,-2.9163487215388857,-1.6087488972095534,-0.2023498600011223,0.0345861864818615,-0.1269662060296999,0.0173159827170192,0.9998513769111054,0.013352525724118382,-0.010437641035777136,0.0031606637533791978,0.14347822134385152
