,bolt1,nut1,jig1,bin1
x,299.3215394562215,305.0693625361894,552.399031944264,288.6987417890592
y,-64.82986738834283,-261.07891791532086,-106.56057610469067,198.27922263413646
z,29.41352076552957,36.663774742223424,159.41304460738473,56.835453014644486
rx,0.10339389449688968,-0.49263385385761527,0.02186648666290131,-0.0008616480146141135
ry,0.32366009399502854,-0.8734096302258274,-0.02260640420573027,-0.01925874513909127
rz,-0.15770403912498648,0.94586397145991,-0.010636853012982622,0.10975933140419028
qx,0.0513952291877345,-0.22727289050251234,0.010932741167492,-0.0004306011128802728
qy,0.16088556090029657,-0.40294090570463903,-0.011302682946696981,-0.009624390643184117
qz,-0.07839181679053546,0.43636716626870636,-0.0053181822311169,0.05485127273554431
qw,0.9825116232242834,0.7717314014313382,0.9998622112403927,0.9984480575206303
